               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.042878,            0.058872,            0.015423,               0.816,             0.60681,             0.68559,              0.4598,            0.044294,            0.045245,            0.017108,            0.004621,            0.004621,            0.004621
                 165,            0.042654,            0.056713,            0.015618,             0.83311,              0.6025,             0.68251,             0.45736,            0.044215,            0.045196,            0.017182,            0.004588,            0.004588,            0.004588
                 166,            0.042639,            0.056633,            0.015208,             0.82023,             0.60558,             0.68131,             0.45656,            0.044193,             0.04527,            0.017113,            0.004555,            0.004555,            0.004555
                 167,            0.042459,            0.056826,            0.015415,             0.82701,             0.60267,             0.68506,             0.45982,            0.044132,            0.045212,            0.017137,            0.004522,            0.004522,            0.004522
                 168,            0.042201,            0.056112,             0.01491,             0.82245,             0.60292,             0.68668,             0.46284,            0.044003,            0.045115,            0.016966,            0.004489,            0.004489,            0.004489
                 169,            0.042347,            0.056292,            0.015077,              0.8303,             0.60268,             0.68618,             0.46281,            0.043992,            0.045135,            0.016899,            0.004456,            0.004456,            0.004456
                 170,            0.042238,            0.054934,            0.015256,              0.8219,             0.60802,             0.68702,             0.46261,            0.043966,            0.045165,            0.016814,            0.004423,            0.004423,            0.004423
                 171,            0.041965,            0.057286,            0.014707,             0.82001,             0.60807,             0.68673,             0.46306,            0.043897,            0.045098,            0.016661,             0.00439,             0.00439,             0.00439
                 172,            0.042457,            0.056637,            0.014841,             0.83363,             0.60244,             0.68696,             0.46487,            0.043834,            0.045087,            0.016691,            0.004357,            0.004357,            0.004357
                 173,            0.042329,            0.057119,            0.014886,             0.84411,             0.60298,             0.68992,              0.4669,             0.04375,             0.04508,            0.016759,            0.004324,            0.004324,            0.004324
                 174,            0.042197,            0.056119,            0.014476,             0.78248,             0.62891,             0.69088,             0.46489,            0.043777,            0.045184,            0.016867,            0.004291,            0.004291,            0.004291
                 175,            0.041937,            0.056437,            0.014727,             0.77503,             0.63315,             0.69033,             0.46843,            0.043784,            0.045177,            0.016782,            0.004258,            0.004258,            0.004258
                 176,            0.042324,             0.05654,            0.014672,             0.83084,             0.60925,             0.68689,             0.46413,            0.043788,            0.045172,            0.016775,            0.004225,            0.004225,            0.004225
                 177,            0.041881,            0.056147,            0.014766,             0.80962,             0.62004,             0.69112,             0.46569,              0.0438,            0.045136,            0.016651,            0.004192,            0.004192,            0.004192
                 178,            0.042011,            0.056143,            0.014583,             0.83197,              0.6099,             0.69206,               0.467,            0.043757,            0.044999,            0.016681,            0.004159,            0.004159,            0.004159
                 179,             0.04188,            0.055623,             0.01467,             0.78079,             0.63514,             0.69296,             0.46924,            0.043633,            0.044862,            0.016656,            0.004126,            0.004126,            0.004126
                 180,            0.041667,            0.056667,            0.014393,             0.83532,             0.60831,             0.69502,             0.47123,            0.043597,            0.044808,            0.016689,            0.004093,            0.004093,            0.004093
                 181,            0.041587,            0.054846,            0.014496,             0.83845,             0.60691,             0.69452,             0.47374,            0.043541,            0.044705,            0.016639,             0.00406,             0.00406,             0.00406
                 182,            0.041908,            0.056051,            0.014439,             0.85228,             0.60012,             0.69103,             0.47344,             0.04352,            0.044712,            0.016658,            0.004027,            0.004027,            0.004027
                 183,            0.041507,             0.05493,            0.014169,             0.83611,              0.6076,             0.69251,             0.47266,            0.043535,            0.044856,            0.016628,            0.003994,            0.003994,            0.003994
                 184,            0.041522,            0.055782,            0.014088,             0.76572,             0.64467,             0.69212,             0.47441,            0.043474,            0.044921,            0.016601,            0.003961,            0.003961,            0.003961
                 185,            0.041146,            0.055655,             0.01409,             0.79146,             0.63123,             0.69101,             0.47356,            0.043438,             0.04494,            0.016651,            0.003928,            0.003928,            0.003928
                 186,             0.04135,            0.056282,            0.014304,             0.79766,             0.62786,             0.69336,             0.47389,             0.04336,             0.04486,            0.016617,            0.003895,            0.003895,            0.003895
                 187,            0.041486,            0.054366,            0.014362,             0.84133,              0.6181,             0.69374,             0.47368,            0.043287,             0.04481,             0.01657,            0.003862,            0.003862,            0.003862
                 188,            0.041209,            0.055381,            0.013907,             0.85004,             0.61108,             0.69459,             0.47445,            0.043244,            0.044789,             0.01646,            0.003829,            0.003829,            0.003829
                 189,            0.040998,            0.054592,            0.014105,             0.81455,             0.64096,             0.69888,             0.47651,            0.043192,            0.044725,            0.016383,            0.003796,            0.003796,            0.003796
                 190,            0.040983,            0.055735,            0.013638,             0.79447,             0.65072,             0.69996,             0.47846,            0.043177,            0.044784,            0.016417,            0.003763,            0.003763,            0.003763
                 191,            0.040845,             0.05462,            0.013824,             0.80587,             0.64064,             0.69891,              0.4793,            0.043079,             0.04479,            0.016434,             0.00373,             0.00373,             0.00373
                 192,            0.040792,            0.055548,            0.013815,             0.80141,             0.64365,             0.69846,             0.48203,            0.043035,            0.044774,            0.016403,            0.003697,            0.003697,            0.003697
                 193,            0.040967,            0.054273,            0.013902,             0.79485,             0.64792,             0.70118,             0.48267,            0.042969,            0.044726,            0.016408,            0.003664,            0.003664,            0.003664
                 194,            0.040853,            0.055143,            0.013628,             0.82276,             0.64034,             0.70165,             0.48496,            0.042911,            0.044742,            0.016375,            0.003631,            0.003631,            0.003631
                 195,            0.040659,             0.05466,            0.013692,             0.83295,             0.63245,             0.69895,             0.48321,            0.042899,            0.044795,            0.016365,            0.003598,            0.003598,            0.003598
                 196,            0.040501,            0.053447,            0.013562,              0.8388,              0.6282,             0.70024,             0.48412,            0.042876,            0.044722,            0.016306,            0.003565,            0.003565,            0.003565
                 197,            0.040974,             0.05492,            0.013503,             0.80838,             0.64708,             0.70198,             0.48442,            0.042833,            0.044553,             0.01632,            0.003532,            0.003532,            0.003532
                 198,            0.040565,            0.053956,            0.013533,             0.80964,             0.64593,             0.70432,             0.48766,            0.042812,            0.044518,             0.01636,            0.003499,            0.003499,            0.003499
                 199,            0.040064,            0.053398,            0.013455,             0.81135,             0.64247,             0.70238,             0.48647,            0.042774,            0.044539,            0.016422,            0.003466,            0.003466,            0.003466
                 200,            0.040154,            0.053601,             0.01323,             0.83451,             0.63468,             0.70372,             0.48655,            0.042754,            0.044565,            0.016446,            0.003433,            0.003433,            0.003433
                 201,            0.040209,            0.053419,            0.013342,             0.83445,             0.63694,             0.70332,             0.48922,            0.042706,            0.044465,            0.016453,              0.0034,              0.0034,              0.0034
                 202,            0.040302,            0.053553,            0.013153,             0.81964,             0.64467,             0.70519,             0.48941,            0.042644,            0.044437,            0.016464,            0.003367,            0.003367,            0.003367
                 203,            0.040316,            0.053873,            0.013394,             0.82274,             0.64232,             0.70573,             0.49015,            0.042613,            0.044444,            0.016427,            0.003334,            0.003334,            0.003334
                 204,            0.040037,            0.054024,            0.013182,              0.8261,             0.64255,             0.70588,             0.49127,            0.042576,             0.04441,            0.016411,            0.003301,            0.003301,            0.003301
                 205,             0.04005,            0.053729,            0.013267,             0.82267,             0.64704,             0.70666,             0.49207,            0.042566,            0.044437,            0.016398,            0.003268,            0.003268,            0.003268
                 206,            0.040158,            0.054524,            0.013296,             0.82743,             0.64471,             0.70578,             0.49161,            0.042552,            0.044494,            0.016412,            0.003235,            0.003235,            0.003235
                 207,            0.039703,            0.052634,            0.013247,             0.83299,             0.64067,              0.7059,             0.49198,            0.042543,            0.044524,            0.016386,            0.003202,            0.003202,            0.003202
                 208,            0.039756,            0.052477,            0.013089,             0.83371,             0.64427,             0.70683,             0.49292,            0.042494,            0.044484,            0.016392,            0.003169,            0.003169,            0.003169
                 209,            0.039778,             0.05341,              0.0125,             0.82841,             0.64375,             0.70579,             0.49112,            0.042489,            0.044465,            0.016381,            0.003136,            0.003136,            0.003136
                 210,             0.03971,             0.05312,            0.013114,             0.83979,             0.64299,             0.70768,             0.49359,            0.042443,            0.044391,            0.016406,            0.003103,            0.003103,            0.003103
                 211,            0.039976,            0.053844,            0.012653,             0.84392,             0.64483,              0.7084,             0.49482,            0.042407,            0.044387,            0.016414,             0.00307,             0.00307,             0.00307
                 212,            0.039657,             0.05354,            0.012816,             0.83743,             0.64884,             0.70835,             0.49565,            0.042377,             0.04441,            0.016405,            0.003037,            0.003037,            0.003037
                 213,            0.039458,            0.053076,             0.01249,             0.83605,             0.64998,              0.7087,             0.49761,            0.042352,             0.04437,            0.016413,            0.003004,            0.003004,            0.003004
                 214,             0.03982,            0.052781,             0.01247,             0.83404,             0.65336,              0.7095,             0.49905,            0.042329,            0.044316,            0.016434,            0.002971,            0.002971,            0.002971
                 215,            0.039416,            0.051929,            0.012799,             0.82605,             0.65437,             0.70926,             0.49884,            0.042291,            0.044255,            0.016429,            0.002938,            0.002938,            0.002938
                 216,            0.039571,            0.052315,            0.012739,             0.83129,             0.65369,             0.70831,             0.49892,            0.042263,            0.044233,            0.016404,            0.002905,            0.002905,            0.002905
                 217,            0.039369,            0.052882,            0.012711,             0.83411,             0.65074,             0.70985,             0.50006,            0.042243,            0.044202,            0.016412,            0.002872,            0.002872,            0.002872
                 218,            0.039392,            0.052926,            0.012696,             0.83392,             0.65406,             0.71129,             0.50242,            0.042187,            0.044184,            0.016396,            0.002839,            0.002839,            0.002839
                 219,            0.039224,            0.052308,            0.012614,             0.83108,             0.65675,             0.71123,             0.50326,            0.042166,            0.044196,            0.016406,            0.002806,            0.002806,            0.002806
                 220,            0.039114,            0.052618,            0.012337,             0.84355,             0.64816,              0.7123,             0.50337,            0.042137,            0.044158,             0.01642,            0.002773,            0.002773,            0.002773
                 221,            0.039181,            0.051473,            0.012396,             0.84456,             0.65094,             0.71272,             0.50402,            0.042106,            0.044136,            0.016445,             0.00274,             0.00274,             0.00274
                 222,            0.038823,            0.051183,             0.01264,             0.83939,             0.65173,             0.71164,             0.50491,            0.042081,            0.044162,            0.016462,            0.002707,            0.002707,            0.002707
                 223,            0.039065,            0.053042,            0.012207,             0.84734,               0.652,             0.71225,             0.50493,            0.042067,            0.044141,            0.016451,            0.002674,            0.002674,            0.002674
                 224,            0.038977,            0.051664,             0.01264,             0.85446,             0.64958,             0.71254,             0.50348,            0.042035,            0.044138,            0.016452,            0.002641,            0.002641,            0.002641
                 225,            0.038994,            0.052124,            0.012338,             0.84309,             0.65504,             0.71218,             0.50393,            0.041998,            0.044154,            0.016469,            0.002608,            0.002608,            0.002608
                 226,            0.038561,             0.05187,            0.012351,             0.84174,             0.65458,             0.71202,             0.50383,            0.041964,            0.044121,            0.016486,            0.002575,            0.002575,            0.002575
                 227,            0.038966,            0.051486,            0.012063,             0.84045,             0.65316,              0.7121,              0.5046,            0.041932,            0.044105,            0.016482,            0.002542,            0.002542,            0.002542
                 228,            0.038769,            0.051788,            0.012346,             0.84246,             0.65438,             0.71358,             0.50533,            0.041907,            0.044115,            0.016455,            0.002509,            0.002509,            0.002509
                 229,            0.038176,            0.049847,            0.012012,             0.84711,             0.65185,              0.7135,             0.50637,            0.041881,            0.044108,            0.016465,            0.002476,            0.002476,            0.002476
                 230,            0.038793,            0.052271,            0.011936,             0.84505,             0.65509,             0.71417,             0.50637,            0.041862,            0.044087,            0.016449,            0.002443,            0.002443,            0.002443
                 231,            0.038512,            0.050479,            0.012284,             0.85135,             0.65415,             0.71487,             0.50839,            0.041828,            0.044069,            0.016447,             0.00241,             0.00241,             0.00241
                 232,            0.038693,            0.051577,            0.011643,             0.86144,             0.64758,             0.71493,             0.51048,            0.041808,            0.044068,            0.016448,            0.002377,            0.002377,            0.002377
                 233,            0.038211,            0.050766,             0.01209,             0.86864,             0.64655,             0.71466,             0.51041,            0.041777,            0.044049,            0.016431,            0.002344,            0.002344,            0.002344
                 234,            0.038281,            0.051352,            0.012116,             0.87107,             0.64598,             0.71566,             0.51094,            0.041748,            0.044044,            0.016393,            0.002311,            0.002311,            0.002311
                 235,            0.038444,            0.050536,            0.011744,             0.85201,             0.65281,              0.7153,             0.51084,            0.041739,            0.044042,            0.016361,            0.002278,            0.002278,            0.002278
                 236,             0.03829,            0.050337,            0.011718,             0.84774,              0.6548,             0.71558,             0.51185,            0.041723,            0.044044,            0.016359,            0.002245,            0.002245,            0.002245
                 237,             0.03807,            0.049695,            0.012333,             0.84561,             0.65665,             0.71582,             0.51257,            0.041708,            0.044049,            0.016339,            0.002212,            0.002212,            0.002212
                 238,            0.037908,            0.050516,            0.011662,              0.8464,             0.65527,             0.71626,             0.51321,            0.041687,            0.044036,            0.016321,            0.002179,            0.002179,            0.002179
                 239,            0.038006,            0.050803,            0.011856,              0.8469,             0.65482,              0.7171,             0.51369,            0.041672,            0.044042,            0.016325,            0.002146,            0.002146,            0.002146
                 240,            0.037747,            0.049989,            0.011461,             0.84391,             0.65678,             0.71666,             0.51233,            0.041659,            0.044027,             0.01632,            0.002113,            0.002113,            0.002113
                 241,            0.038171,            0.050178,            0.011668,             0.84199,             0.65932,             0.71604,             0.51257,            0.041647,            0.044038,            0.016324,             0.00208,             0.00208,             0.00208
                 242,            0.037804,            0.049958,            0.011382,             0.84433,             0.65853,              0.7152,             0.51271,            0.041616,            0.044008,            0.016338,            0.002047,            0.002047,            0.002047
                 243,            0.037487,            0.050772,            0.011561,             0.84462,             0.65968,              0.7153,             0.51328,            0.041583,            0.043983,            0.016339,            0.002014,            0.002014,            0.002014
                 244,            0.037807,            0.050523,            0.011663,             0.84665,              0.6607,             0.71572,             0.51318,            0.041556,            0.043963,            0.016315,            0.001981,            0.001981,            0.001981
                 245,            0.037537,             0.04973,            0.011341,             0.84715,             0.66142,             0.71639,             0.51452,            0.041533,            0.043957,            0.016297,            0.001948,            0.001948,            0.001948
                 246,            0.037638,            0.049697,            0.011507,              0.8459,             0.66291,             0.71666,              0.5141,            0.041515,            0.043964,            0.016282,            0.001915,            0.001915,            0.001915
                 247,            0.037344,            0.049881,            0.011201,              0.8415,             0.66641,             0.71655,             0.51473,            0.041505,            0.043971,            0.016284,            0.001882,            0.001882,            0.001882
                 248,            0.037662,            0.050364,             0.01129,               0.844,              0.6648,             0.71603,             0.51483,            0.041483,            0.043958,            0.016303,            0.001849,            0.001849,            0.001849
                 249,            0.037521,            0.049751,            0.011449,             0.84697,             0.66382,             0.71583,             0.51473,            0.041464,            0.043965,            0.016331,            0.001816,            0.001816,            0.001816
                 250,            0.037404,            0.050523,             0.01151,             0.85359,             0.65994,             0.71699,             0.51595,            0.041446,            0.043954,            0.016327,            0.001783,            0.001783,            0.001783
                 251,            0.037332,            0.049561,            0.011237,              0.8583,             0.65817,             0.71754,             0.51627,            0.041432,            0.043944,            0.016335,             0.00175,             0.00175,             0.00175
                 252,            0.037454,            0.050207,            0.011361,             0.85829,             0.65788,              0.7172,             0.51621,            0.041412,            0.043955,            0.016331,            0.001717,            0.001717,            0.001717
                 253,            0.037314,            0.049812,            0.011409,             0.85293,             0.66033,             0.71742,             0.51736,            0.041397,            0.043964,            0.016345,            0.001684,            0.001684,            0.001684
                 254,            0.037245,            0.049322,            0.011194,             0.85648,             0.65929,             0.71803,              0.5169,            0.041382,            0.043976,            0.016361,            0.001651,            0.001651,            0.001651
                 255,            0.037309,            0.049021,            0.011155,             0.85799,             0.65986,             0.71804,             0.51663,            0.041364,            0.043975,            0.016379,            0.001618,            0.001618,            0.001618
