               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.040234,            0.056051,            0.012883,             0.86105,             0.65248,             0.72706,             0.49622,            0.040873,            0.044326,            0.013627,            0.005908,            0.005908,            0.005908
                 126,            0.040225,            0.054915,             0.01269,             0.84064,             0.66015,             0.72941,             0.49621,            0.040832,            0.044438,            0.013412,            0.005875,            0.005875,            0.005875
                 127,            0.040601,            0.055672,            0.012316,             0.83607,             0.65929,             0.72883,             0.49461,             0.04087,            0.044261,             0.01349,            0.005842,            0.005842,            0.005842
                 128,            0.039909,            0.054511,            0.012419,             0.83839,             0.66129,             0.73292,             0.49836,            0.040803,            0.044226,            0.013601,            0.005809,            0.005809,            0.005809
                 129,             0.04022,            0.055166,            0.012737,             0.84651,             0.66981,             0.73696,             0.49989,             0.04073,            0.044279,             0.01343,            0.005776,            0.005776,            0.005776
                 130,            0.039861,            0.055358,            0.012633,             0.85668,             0.66205,             0.73633,             0.49982,            0.040616,            0.044411,            0.013171,            0.005743,            0.005743,            0.005743
                 131,            0.040027,             0.05612,            0.012052,             0.85479,             0.66696,             0.73709,             0.50373,             0.04053,            0.044096,            0.013089,             0.00571,             0.00571,             0.00571
                 132,            0.039878,            0.055277,            0.011887,             0.84442,             0.65966,             0.73366,             0.50233,            0.040547,            0.044104,            0.013067,            0.005677,            0.005677,            0.005677
                 133,            0.039985,            0.055168,            0.012063,             0.84508,              0.6606,             0.73678,             0.50449,            0.040538,            0.044225,            0.013221,            0.005644,            0.005644,            0.005644
                 134,            0.039974,            0.055225,            0.012184,             0.84011,             0.67212,             0.73924,             0.50511,            0.040537,            0.044056,            0.013126,            0.005611,            0.005611,            0.005611
                 135,            0.039678,            0.055297,            0.012053,             0.85623,             0.66175,             0.73493,             0.50325,            0.040433,            0.044104,            0.013202,            0.005578,            0.005578,            0.005578
                 136,            0.040046,            0.054617,             0.01216,             0.85124,             0.66698,             0.73903,             0.50763,            0.040526,            0.044112,            0.013145,            0.005545,            0.005545,            0.005545
                 137,            0.039923,            0.055445,            0.011987,             0.84395,             0.66875,             0.73989,             0.51007,            0.040549,            0.043949,            0.013248,            0.005512,            0.005512,            0.005512
                 138,            0.039618,            0.055309,            0.011762,             0.84753,             0.67003,             0.74073,             0.50957,            0.040468,            0.043897,            0.013184,            0.005479,            0.005479,            0.005479
                 139,            0.039473,            0.053838,            0.012258,             0.84271,              0.6748,             0.73955,             0.50746,            0.040367,            0.044042,            0.013311,            0.005446,            0.005446,            0.005446
